Orthogroup	Arabidopsis_thaliana.TAIR10.pep.all	Mus_musculus-Cilia_proteome	Total
OG0004644	3	0	3
OG0004645	3	0	3
OG0004646	3	0	3
OG0004647	3	0	3
OG0004648	3	0	3
OG0004649	3	0	3
OG0004650	3	0	3
OG0004651	3	0	3
OG0004652	3	0	3
OG0004653	3	0	3
OG0004654	3	0	3
OG0004655	3	0	3
OG0004656	3	0	3
OG0004657	3	0	3
OG0004658	3	0	3
OG0004659	2	1	3
OG0004660	3	0	3
OG0004661	3	0	3
OG0004662	3	0	3
OG0004663	3	0	3
OG0004664	2	1	3
OG0004665	3	0	3
OG0004666	3	0	3
OG0004667	3	0	3
OG0004668	3	0	3
OG0004669	3	0	3
OG0004670	3	0	3
OG0004671	3	0	3
OG0004672	3	0	3
OG0004673	3	0	3
OG0004674	3	0	3
OG0004675	2	1	3
OG0004676	3	0	3
OG0004677	3	0	3
OG0004678	3	0	3
OG0004679	2	1	3
OG0004680	3	0	3
OG0004681	3	0	3
OG0004682	3	0	3
OG0004683	3	0	3
OG0004684	3	0	3
OG0004685	2	1	3
OG0004686	3	0	3
OG0004687	3	0	3
OG0004688	3	0	3
OG0004689	3	0	3
OG0004690	3	0	3
OG0004691	3	0	3
OG0004692	3	0	3
OG0004693	3	0	3
OG0004694	3	0	3
OG0004695	3	0	3
OG0004696	3	0	3
OG0004697	3	0	3
OG0004698	3	0	3
OG0004699	3	0	3
OG0004700	3	0	3
OG0004701	3	0	3
OG0004702	3	0	3
OG0004703	3	0	3
OG0004704	3	0	3
OG0004705	3	0	3
OG0004706	3	0	3
OG0004707	3	0	3
OG0004708	2	1	3
OG0004709	3	0	3
OG0004710	3	0	3
OG0004711	3	0	3
OG0004712	1	2	3
OG0004713	3	0	3
OG0004714	2	1	3
OG0004715	3	0	3
OG0004716	3	0	3
OG0004717	3	0	3
OG0004718	3	0	3
OG0004719	3	0	3
OG0004720	3	0	3
OG0004721	3	0	3
OG0004722	3	0	3
OG0004723	1	2	3
OG0004724	3	0	3
OG0004725	3	0	3
OG0004726	3	0	3
OG0004727	3	0	3
OG0004728	3	0	3
OG0004729	3	0	3
OG0004730	3	0	3
OG0004731	3	0	3
OG0004732	3	0	3
OG0004733	3	0	3
OG0004734	3	0	3
OG0004735	3	0	3
OG0004736	3	0	3
OG0004737	3	0	3
OG0004738	3	0	3
OG0004739	3	0	3
OG0004740	3	0	3
OG0004741	2	1	3
OG0004742	3	0	3
OG0004743	3	0	3
OG0004744	3	0	3
OG0004745	3	0	3
OG0004746	2	1	3
OG0004747	3	0	3
OG0004748	3	0	3
OG0004749	3	0	3
OG0004750	2	1	3
OG0004751	3	0	3
OG0004752	3	0	3
OG0004753	3	0	3
OG0004754	3	0	3
OG0004755	3	0	3
OG0004756	3	0	3
OG0004757	3	0	3
OG0004758	3	0	3
OG0004759	3	0	3
OG0004760	3	0	3
OG0004761	3	0	3
OG0004762	3	0	3
OG0004763	3	0	3
OG0004764	3	0	3
OG0004765	3	0	3
OG0004766	3	0	3
OG0004767	3	0	3
OG0004768	3	0	3
OG0004769	3	0	3
OG0004770	3	0	3
OG0004771	3	0	3
OG0004772	3	0	3
OG0004773	3	0	3
OG0004774	1	2	3
OG0004775	3	0	3
OG0004776	3	0	3
OG0004777	3	0	3
OG0004778	3	0	3
OG0004779	2	1	3
OG0004780	3	0	3
OG0004781	2	1	3
OG0004782	3	0	3
OG0004783	3	0	3
OG0004784	2	1	3
OG0004785	3	0	3
OG0004786	3	0	3
OG0004787	2	1	3
OG0004788	3	0	3
OG0004789	3	0	3
OG0004790	1	2	3
OG0004791	3	0	3
OG0004792	3	0	3
OG0004793	3	0	3
OG0004794	1	2	3
OG0004795	3	0	3
OG0004796	1	2	3
OG0004797	3	0	3
OG0004798	3	0	3
OG0004799	2	1	3
OG0004800	3	0	3
OG0004801	3	0	3
OG0004802	3	0	3
OG0004803	3	0	3
OG0004804	3	0	3
OG0004805	3	0	3
OG0004806	3	0	3
OG0004807	3	0	3
OG0004808	3	0	3
OG0004809	3	0	3
OG0004810	3	0	3
OG0004811	3	0	3
OG0004812	1	2	3
OG0004813	3	0	3
OG0004814	3	0	3
OG0004815	3	0	3
OG0004816	3	0	3
OG0004817	3	0	3
OG0004818	3	0	3
OG0004819	3	0	3
OG0004820	3	0	3
OG0004821	1	2	3
OG0004822	1	2	3
OG0004823	3	0	3
OG0004824	3	0	3
OG0004825	3	0	3
OG0004826	2	1	3
OG0004827	3	0	3
OG0004828	3	0	3
OG0004829	3	0	3
OG0004830	2	1	3
OG0004831	3	0	3
OG0004832	3	0	3
OG0004833	2	1	3
OG0004834	1	2	3
OG0004835	3	0	3
OG0004836	3	0	3
OG0004837	3	0	3
OG0004838	3	0	3
OG0004839	3	0	3
OG0004840	3	0	3
OG0004841	3	0	3
OG0004842	3	0	3
OG0004843	3	0	3
OG0004844	3	0	3
OG0004845	3	0	3
OG0004846	3	0	3
OG0004847	3	0	3
OG0004848	3	0	3
OG0004849	3	0	3
OG0004850	3	0	3
OG0004851	3	0	3
OG0004852	3	0	3
OG0004853	3	0	3
OG0004854	3	0	3
OG0004855	3	0	3
OG0004856	3	0	3
OG0004857	3	0	3
OG0004858	3	0	3
OG0004859	3	0	3
OG0004860	3	0	3
OG0004861	3	0	3
OG0004862	3	0	3
OG0004863	2	1	3
OG0004864	3	0	3
OG0004865	3	0	3
OG0004866	3	0	3
OG0004867	3	0	3
OG0004868	3	0	3
OG0004869	3	0	3
OG0004870	3	0	3
OG0004871	1	2	3
OG0004872	3	0	3
OG0004873	1	2	3
OG0004874	3	0	3
OG0004875	3	0	3
OG0004876	3	0	3
OG0004877	2	1	3
OG0004878	3	0	3
OG0004879	3	0	3
OG0004880	3	0	3
OG0004881	3	0	3
OG0004882	3	0	3
OG0004883	3	0	3
OG0004884	3	0	3
OG0004885	3	0	3
OG0004886	3	0	3
OG0004887	3	0	3
OG0004888	3	0	3
OG0004889	3	0	3
OG0004890	3	0	3
OG0004891	3	0	3
OG0004892	3	0	3
OG0004893	3	0	3
OG0004894	3	0	3
OG0004895	3	0	3
OG0004896	3	0	3
OG0004897	1	2	3
OG0004898	3	0	3
OG0004899	3	0	3
OG0004900	3	0	3
OG0004901	3	0	3
OG0004902	3	0	3
OG0004903	3	0	3
OG0004904	3	0	3
OG0004905	3	0	3
OG0004906	3	0	3
OG0004907	3	0	3
OG0004908	3	0	3
OG0004909	3	0	3
OG0004910	2	1	3
OG0004911	3	0	3
OG0004912	3	0	3
OG0004913	3	0	3
OG0004914	3	0	3
OG0004915	3	0	3
OG0004916	3	0	3
OG0004917	3	0	3
OG0004918	3	0	3
OG0004919	3	0	3
OG0004920	3	0	3
OG0004921	3	0	3
OG0004922	3	0	3
OG0004923	3	0	3
OG0004924	3	0	3
OG0004925	3	0	3
OG0004926	3	0	3
OG0004927	3	0	3
OG0004928	1	2	3
OG0004929	3	0	3
OG0004930	3	0	3
OG0004931	3	0	3
OG0004932	3	0	3
OG0004933	3	0	3
OG0004934	3	0	3
OG0004935	3	0	3
OG0004936	2	1	3
OG0004937	3	0	3
OG0004938	1	2	3
OG0004939	3	0	3
OG0004940	3	0	3
OG0004941	3	0	3
OG0004942	3	0	3
OG0004943	3	0	3
OG0004944	3	0	3
OG0004945	3	0	3
OG0004946	3	0	3
OG0004947	3	0	3
OG0004948	3	0	3
OG0004949	2	1	3
OG0004950	3	0	3
OG0004951	3	0	3
OG0004952	3	0	3
OG0004953	3	0	3
OG0004954	3	0	3
OG0004955	3	0	3
OG0004956	2	1	3
OG0004957	3	0	3
OG0004958	3	0	3
OG0004959	3	0	3
OG0004960	2	1	3
OG0004961	3	0	3
OG0004962	3	0	3
OG0004963	2	1	3
OG0004964	3	0	3
OG0004965	3	0	3
OG0004966	3	0	3
OG0004967	3	0	3
OG0004968	2	1	3
OG0004969	2	1	3
OG0004970	3	0	3
OG0004971	3	0	3
OG0004972	3	0	3
OG0004973	1	2	3
OG0004974	3	0	3
OG0004975	3	0	3
OG0004976	3	0	3
OG0004977	3	0	3
OG0004978	3	0	3
OG0004979	3	0	3
OG0004980	3	0	3
OG0004981	3	0	3
OG0004982	3	0	3
OG0004983	3	0	3
OG0004984	1	2	3
OG0004985	1	2	3
OG0004986	3	0	3
OG0004987	3	0	3
OG0004988	3	0	3
OG0004989	3	0	3
OG0004990	3	0	3
OG0004991	3	0	3
OG0004992	3	0	3
OG0004993	3	0	3
OG0004994	3	0	3
OG0004995	3	0	3
OG0004996	3	0	3
OG0004997	2	1	3
OG0004998	3	0	3
OG0004999	2	1	3
OG0005000	3	0	3
OG0005001	3	0	3
OG0005002	3	0	3
OG0005003	3	0	3
OG0005004	3	0	3
OG0005005	3	0	3
OG0005006	3	0	3
OG0005007	3	0	3
OG0005008	3	0	3
OG0005009	3	0	3
OG0005010	3	0	3
OG0005011	3	0	3
OG0005012	3	0	3
OG0005013	3	0	3
OG0005014	2	1	3
OG0005015	1	2	3
OG0005016	2	1	3
OG0005017	1	2	3
OG0005018	2	1	3
OG0005019	3	0	3
OG0005020	3	0	3
OG0005021	3	0	3
OG0005022	1	2	3
OG0005023	3	0	3
OG0005024	1	2	3
OG0005025	3	0	3
OG0005026	3	0	3
OG0005027	3	0	3
OG0005028	3	0	3
OG0005029	3	0	3
OG0005030	3	0	3
OG0005031	3	0	3
OG0005032	3	0	3
OG0005033	1	2	3
OG0005034	3	0	3
OG0005035	3	0	3
OG0005036	3	0	3
OG0005037	3	0	3
OG0005038	2	1	3
OG0005039	1	2	3
OG0005040	2	1	3
OG0005041	3	0	3
OG0005042	3	0	3
OG0005043	3	0	3
OG0005044	3	0	3
OG0005045	3	0	3
OG0005046	3	0	3
OG0005047	3	0	3
OG0005048	3	0	3
OG0005049	1	2	3
OG0005050	3	0	3
OG0005051	3	0	3
OG0005052	3	0	3
OG0005053	2	1	3
OG0005054	3	0	3
OG0005055	3	0	3
OG0005056	3	0	3
OG0005057	1	2	3
OG0005058	3	0	3
OG0005059	3	0	3
OG0005060	3	0	3
OG0005061	3	0	3
OG0005062	3	0	3
OG0005063	2	1	3
OG0005064	3	0	3
OG0005065	3	0	3
OG0005066	3	0	3
OG0005067	1	2	3
OG0005068	2	1	3
OG0005069	3	0	3
OG0005070	3	0	3
OG0005071	3	0	3
OG0005072	3	0	3
OG0005073	1	2	3
OG0005074	2	1	3
OG0005075	2	1	3
OG0005076	3	0	3
OG0005077	3	0	3
OG0005078	2	1	3
OG0005079	1	2	3
OG0005080	3	0	3
OG0005081	3	0	3
OG0005082	3	0	3
OG0005083	3	0	3
OG0005084	3	0	3
OG0005085	3	0	3
OG0005086	3	0	3
OG0005087	3	0	3
OG0005088	2	1	3
OG0005089	3	0	3
OG0005090	3	0	3
OG0005091	1	2	3
OG0005092	3	0	3
OG0005093	3	0	3
OG0005094	3	0	3
OG0005095	3	0	3
OG0005096	2	1	3
OG0005097	3	0	3
OG0005098	3	0	3
OG0005099	3	0	3
OG0005100	3	0	3
OG0005101	1	2	3
OG0005102	3	0	3
OG0005103	3	0	3
OG0005104	1	2	3
OG0005105	2	1	3
OG0005106	3	0	3
OG0005107	3	0	3
OG0005108	2	1	3
OG0005109	3	0	3
OG0005110	3	0	3
OG0005111	3	0	3
OG0005112	3	0	3
OG0005113	3	0	3
OG0005114	2	1	3
OG0005115	3	0	3
OG0005116	3	0	3
OG0005117	3	0	3
OG0005118	3	0	3
OG0005119	3	0	3
OG0005120	2	1	3
OG0005121	3	0	3
OG0005122	1	2	3
OG0005123	3	0	3
OG0005124	3	0	3
OG0005125	2	1	3
OG0005126	1	2	3
OG0005127	2	1	3
OG0005128	1	2	3
OG0005129	3	0	3
OG0005130	3	0	3
OG0005131	3	0	3
OG0005132	3	0	3
OG0005133	2	1	3
OG0005134	3	0	3
OG0005135	3	0	3
OG0005136	3	0	3
OG0005137	1	2	3
OG0005138	3	0	3
OG0005139	3	0	3
OG0005140	3	0	3
OG0005141	3	0	3
OG0005142	3	0	3
OG0005143	3	0	3
OG0005144	3	0	3
OG0005145	3	0	3
OG0005146	3	0	3
OG0005147	3	0	3
OG0005148	3	0	3
OG0005149	2	1	3
OG0005150	1	2	3
OG0005151	3	0	3
OG0005152	3	0	3
OG0005153	3	0	3
OG0005154	3	0	3
OG0005155	3	0	3
OG0005156	2	1	3
OG0005157	3	0	3
OG0005158	3	0	3
OG0005159	3	0	3
OG0005160	3	0	3
OG0005161	3	0	3
OG0005162	3	0	3
OG0005163	3	0	3
OG0005164	3	0	3
OG0005165	3	0	3
OG0005166	3	0	3
OG0005167	3	0	3
OG0005168	3	0	3
OG0005169	3	0	3
OG0005170	2	1	3
OG0005171	2	1	3
OG0005172	3	0	3
OG0005173	3	0	3
OG0005174	3	0	3
OG0005175	3	0	3
OG0005176	3	0	3
OG0005177	3	0	3
OG0005178	1	2	3
OG0005179	1	2	3
OG0005180	1	2	3
OG0005181	3	0	3
OG0005182	3	0	3
OG0005183	3	0	3
OG0005184	3	0	3
OG0005185	3	0	3
OG0005186	3	0	3
OG0005187	3	0	3
OG0005188	2	1	3
OG0005189	2	1	3
OG0005190	3	0	3
OG0005191	3	0	3
OG0005192	3	0	3
OG0005193	3	0	3
OG0005194	3	0	3
OG0005195	3	0	3
OG0005196	3	0	3
OG0005197	2	1	3
OG0005198	3	0	3
OG0005199	2	1	3
OG0005200	3	0	3
OG0005201	2	1	3
OG0005202	1	2	3
OG0005203	3	0	3
OG0005204	0	3	3
OG0005205	0	3	3
OG0005206	0	3	3
OG0005207	0	3	3
OG0005208	0	3	3
OG0005209	0	3	3
OG0005210	0	3	3
OG0005211	0	3	3
OG0005212	0	3	3
OG0005213	0	3	3
OG0005214	0	3	3
OG0005215	0	3	3
OG0005216	0	3	3
OG0005217	0	3	3
OG0005218	0	3	3
OG0005219	0	3	3
OG0005220	0	3	3
OG0005221	0	3	3
OG0005222	0	3	3
OG0005223	0	3	3
OG0005224	0	3	3
OG0005225	0	3	3
OG0005226	0	3	3
OG0005227	0	3	3
OG0005228	0	3	3
OG0005229	0	3	3
OG0005230	0	3	3
OG0005231	0	3	3
OG0005232	0	3	3
OG0005233	0	3	3
OG0005234	0	3	3
OG0005235	0	3	3
OG0005236	0	3	3
OG0005237	0	3	3
OG0005238	0	3	3
OG0005239	0	3	3
OG0005240	0	3	3
OG0005241	0	3	3
OG0005242	0	3	3
OG0005243	0	3	3
OG0005244	0	3	3
OG0005245	0	3	3
OG0005246	0	3	3
OG0005247	0	3	3
OG0005248	0	3	3
OG0005249	0	3	3
OG0005250	0	3	3
OG0005251	0	3	3
OG0005252	0	3	3
OG0005253	0	3	3
OG0005254	0	3	3
OG0005255	0	3	3
OG0005256	0	3	3
OG0005257	0	3	3
OG0005258	0	3	3
OG0005259	0	3	3
OG0005260	0	3	3
OG0005261	0	3	3
OG0005262	0	3	3
OG0005263	0	3	3
OG0005264	0	3	3
OG0005265	0	3	3
OG0005266	0	3	3
OG0005267	0	3	3
OG0005268	0	3	3
OG0005269	0	3	3
OG0005270	0	3	3
OG0005271	0	3	3
OG0005272	0	3	3
OG0005273	0	3	3
OG0005274	0	3	3
OG0005275	0	3	3
OG0005276	0	3	3
OG0005277	0	3	3
OG0005278	0	3	3
OG0005279	0	3	3
OG0005280	0	3	3
OG0005281	0	3	3
OG0005282	0	3	3
OG0005283	0	3	3
OG0005284	0	3	3
OG0005285	0	3	3
OG0005286	0	3	3
OG0005287	0	3	3
OG0005288	0	3	3
OG0005289	0	3	3
OG0005290	0	3	3
OG0005291	0	3	3
OG0005292	0	3	3
OG0005293	0	3	3
OG0005294	0	3	3
OG0005295	0	3	3
OG0005296	0	3	3
OG0005297	0	3	3
OG0005298	0	3	3
OG0005299	0	3	3
OG0005300	0	3	3
OG0005301	0	3	3
OG0005302	0	3	3
OG0005303	0	3	3
OG0005304	0	3	3
OG0005305	0	3	3
OG0005306	0	3	3
OG0005307	0	3	3
OG0005308	0	3	3
OG0005309	0	3	3
OG0005310	0	3	3
OG0005311	0	3	3
OG0005312	0	3	3
OG0005313	0	3	3
OG0005314	0	3	3
OG0005315	0	3	3
OG0005316	0	3	3
OG0005317	0	3	3
OG0005318	0	3	3
OG0005319	0	3	3
OG0005320	0	3	3
OG0005321	0	3	3
OG0005322	0	3	3
OG0005323	0	3	3
OG0005324	0	3	3
OG0005325	0	3	3
OG0005326	0	3	3
OG0005327	0	3	3
OG0005328	0	3	3
OG0005329	0	3	3
OG0005330	0	3	3
OG0005331	0	3	3
OG0005332	0	3	3
OG0005333	0	3	3
OG0005334	0	3	3
OG0005335	0	3	3
OG0005336	0	3	3
OG0005337	0	3	3
OG0005338	0	3	3
OG0005339	0	3	3
OG0005340	0	3	3
OG0005341	0	3	3
OG0005342	0	3	3
OG0005343	0	3	3
OG0005344	0	3	3
OG0005345	0	3	3
OG0005346	0	3	3
OG0005347	0	3	3
OG0005348	2	0	2
OG0005349	2	0	2
OG0005350	2	0	2
OG0005351	2	0	2
OG0005352	2	0	2
OG0005353	2	0	2
OG0005354	2	0	2
OG0005355	2	0	2
OG0005356	2	0	2
OG0005357	2	0	2
OG0005358	2	0	2
OG0005359	2	0	2
OG0005360	2	0	2
OG0005361	2	0	2
OG0005362	2	0	2
OG0005363	2	0	2
OG0005364	2	0	2
OG0005365	2	0	2
OG0005366	2	0	2
OG0005367	1	1	2
OG0005368	2	0	2
OG0005369	2	0	2
OG0005370	1	1	2
OG0005371	2	0	2
OG0005372	2	0	2
OG0005373	1	1	2
OG0005374	2	0	2
OG0005375	2	0	2
OG0005376	2	0	2
OG0005377	2	0	2
OG0005378	1	1	2
OG0005379	2	0	2
OG0005380	2	0	2
OG0005381	2	0	2
OG0005382	1	1	2
OG0005383	1	1	2
OG0005384	2	0	2
OG0005385	2	0	2
OG0005386	2	0	2
OG0005387	2	0	2
OG0005388	2	0	2
OG0005389	2	0	2
OG0005390	2	0	2
OG0005391	2	0	2
OG0005392	2	0	2
OG0005393	1	1	2
OG0005394	2	0	2
OG0005395	2	0	2
OG0005396	2	0	2
OG0005397	2	0	2
OG0005398	2	0	2
OG0005399	2	0	2
OG0005400	2	0	2
OG0005401	2	0	2
OG0005402	2	0	2
OG0005403	2	0	2
OG0005404	2	0	2
OG0005405	2	0	2
OG0005406	2	0	2
OG0005407	2	0	2
OG0005408	2	0	2
OG0005409	2	0	2
OG0005410	2	0	2
OG0005411	2	0	2
OG0005412	2	0	2
OG0005413	2	0	2
OG0005414	2	0	2
OG0005415	2	0	2
OG0005416	2	0	2
OG0005417	2	0	2
OG0005418	2	0	2
OG0005419	2	0	2
OG0005420	2	0	2
OG0005421	2	0	2
OG0005422	2	0	2
OG0005423	2	0	2
OG0005424	2	0	2
OG0005425	2	0	2
OG0005426	2	0	2
OG0005427	2	0	2
OG0005428	2	0	2
OG0005429	2	0	2
OG0005430	2	0	2
OG0005431	2	0	2
OG0005432	2	0	2
OG0005433	1	1	2
OG0005434	2	0	2
OG0005435	2	0	2
OG0005436	1	1	2
OG0005437	2	0	2
OG0005438	2	0	2
OG0005439	2	0	2
OG0005440	2	0	2
OG0005441	2	0	2
OG0005442	2	0	2
OG0005443	2	0	2
OG0005444	2	0	2
OG0005445	2	0	2
OG0005446	2	0	2
OG0005447	2	0	2
OG0005448	2	0	2
OG0005449	2	0	2
OG0005450	2	0	2
OG0005451	2	0	2
OG0005452	2	0	2
OG0005453	2	0	2
OG0005454	2	0	2
OG0005455	2	0	2
OG0005456	2	0	2
OG0005457	2	0	2
OG0005458	2	0	2
OG0005459	2	0	2
OG0005460	2	0	2
OG0005461	2	0	2
OG0005462	1	1	2
OG0005463	1	1	2
OG0005464	2	0	2
OG0005465	2	0	2
OG0005466	2	0	2
OG0005467	2	0	2
OG0005468	2	0	2
OG0005469	2	0	2
OG0005470	2	0	2
OG0005471	2	0	2
OG0005472	2	0	2
OG0005473	2	0	2
OG0005474	2	0	2
OG0005475	2	0	2
OG0005476	1	1	2
OG0005477	2	0	2
OG0005478	2	0	2
OG0005479	2	0	2
OG0005480	2	0	2
OG0005481	2	0	2
OG0005482	2	0	2
OG0005483	1	1	2
OG0005484	2	0	2
OG0005485	2	0	2
OG0005486	2	0	2
OG0005487	2	0	2
OG0005488	2	0	2
OG0005489	1	1	2
OG0005490	2	0	2
OG0005491	2	0	2
OG0005492	2	0	2
OG0005493	2	0	2
OG0005494	2	0	2
OG0005495	2	0	2
OG0005496	2	0	2
OG0005497	2	0	2
OG0005498	2	0	2
OG0005499	2	0	2
OG0005500	2	0	2
OG0005501	2	0	2
OG0005502	2	0	2
OG0005503	2	0	2
OG0005504	2	0	2
OG0005505	2	0	2
OG0005506	2	0	2
OG0005507	2	0	2
OG0005508	2	0	2
OG0005509	1	1	2
OG0005510	2	0	2
OG0005511	2	0	2
OG0005512	2	0	2
OG0005513	2	0	2
OG0005514	2	0	2
OG0005515	2	0	2
OG0005516	2	0	2
OG0005517	1	1	2
OG0005518	2	0	2
OG0005519	2	0	2
OG0005520	2	0	2
OG0005521	2	0	2
OG0005522	2	0	2
OG0005523	2	0	2
OG0005524	2	0	2
OG0005525	2	0	2
OG0005526	2	0	2
OG0005527	1	1	2
OG0005528	2	0	2
OG0005529	2	0	2
OG0005530	2	0	2
OG0005531	2	0	2
OG0005532	2	0	2
OG0005533	2	0	2
OG0005534	2	0	2
OG0005535	1	1	2
OG0005536	2	0	2
OG0005537	2	0	2
OG0005538	2	0	2
OG0005539	2	0	2
OG0005540	2	0	2
OG0005541	2	0	2
OG0005542	2	0	2
OG0005543	2	0	2
OG0005544	2	0	2
OG0005545	2	0	2
OG0005546	2	0	2
OG0005547	1	1	2
OG0005548	2	0	2
OG0005549	1	1	2
OG0005550	2	0	2
OG0005551	2	0	2
OG0005552	2	0	2
OG0005553	2	0	2
OG0005554	1	1	2
OG0005555	1	1	2
OG0005556	2	0	2
OG0005557	2	0	2
OG0005558	2	0	2
OG0005559	2	0	2
OG0005560	2	0	2
OG0005561	2	0	2
OG0005562	2	0	2
OG0005563	2	0	2
OG0005564	2	0	2
OG0005565	2	0	2
OG0005566	2	0	2
OG0005567	2	0	2
OG0005568	2	0	2
OG0005569	2	0	2
OG0005570	2	0	2
OG0005571	2	0	2
OG0005572	1	1	2
OG0005573	2	0	2
OG0005574	2	0	2
OG0005575	2	0	2
OG0005576	2	0	2
OG0005577	2	0	2
OG0005578	1	1	2
OG0005579	2	0	2
OG0005580	2	0	2
OG0005581	2	0	2
OG0005582	2	0	2
OG0005583	2	0	2
OG0005584	2	0	2
OG0005585	2	0	2
OG0005586	2	0	2
OG0005587	2	0	2
OG0005588	2	0	2
OG0005589	1	1	2
OG0005590	2	0	2
OG0005591	2	0	2
OG0005592	2	0	2
OG0005593	1	1	2
OG0005594	2	0	2
OG0005595	2	0	2
OG0005596	2	0	2
OG0005597	2	0	2
OG0005598	2	0	2
OG0005599	2	0	2
OG0005600	1	1	2
OG0005601	2	0	2
OG0005602	2	0	2
OG0005603	2	0	2
OG0005604	2	0	2
OG0005605	1	1	2
OG0005606	2	0	2
OG0005607	2	0	2
OG0005608	2	0	2
OG0005609	2	0	2
OG0005610	2	0	2
OG0005611	1	1	2
OG0005612	2	0	2
OG0005613	1	1	2
OG0005614	2	0	2
OG0005615	2	0	2
OG0005616	2	0	2
OG0005617	2	0	2
OG0005618	2	0	2
OG0005619	2	0	2
OG0005620	2	0	2
OG0005621	2	0	2
OG0005622	2	0	2
OG0005623	2	0	2
OG0005624	2	0	2
OG0005625	2	0	2
OG0005626	2	0	2
OG0005627	2	0	2
OG0005628	2	0	2
OG0005629	2	0	2
OG0005630	2	0	2
OG0005631	2	0	2
OG0005632	2	0	2
OG0005633	1	1	2
OG0005634	2	0	2
OG0005635	2	0	2
OG0005636	2	0	2
OG0005637	2	0	2
OG0005638	2	0	2
OG0005639	2	0	2
OG0005640	1	1	2
OG0005641	1	1	2
OG0005642	1	1	2
OG0005643	2	0	2
OG0005644	1	1	2
OG0005645	2	0	2
OG0005646	1	1	2
OG0005647	2	0	2
OG0005648	2	0	2
OG0005649	2	0	2
OG0005650	2	0	2
OG0005651	2	0	2
OG0005652	2	0	2
OG0005653	2	0	2
OG0005654	2	0	2
OG0005655	2	0	2
OG0005656	2	0	2
OG0005657	2	0	2
OG0005658	2	0	2
OG0005659	2	0	2
OG0005660	2	0	2
OG0005661	2	0	2
OG0005662	2	0	2
OG0005663	2	0	2
OG0005664	2	0	2
OG0005665	2	0	2
OG0005666	2	0	2
OG0005667	2	0	2
OG0005668	2	0	2
OG0005669	2	0	2
OG0005670	2	0	2
OG0005671	2	0	2
OG0005672	2	0	2
OG0005673	1	1	2
OG0005674	2	0	2
OG0005675	2	0	2
OG0005676	2	0	2
OG0005677	2	0	2
OG0005678	2	0	2
OG0005679	2	0	2
OG0005680	1	1	2
OG0005681	1	1	2
OG0005682	2	0	2
OG0005683	2	0	2
OG0005684	2	0	2
OG0005685	2	0	2
OG0005686	2	0	2
OG0005687	2	0	2
OG0005688	2	0	2
OG0005689	2	0	2
OG0005690	2	0	2
OG0005691	2	0	2
OG0005692	2	0	2
OG0005693	1	1	2
OG0005694	2	0	2
OG0005695	2	0	2
OG0005696	2	0	2
OG0005697	2	0	2
OG0005698	2	0	2
OG0005699	1	1	2
OG0005700	2	0	2
OG0005701	2	0	2
OG0005702	2	0	2
OG0005703	2	0	2
OG0005704	2	0	2
OG0005705	2	0	2
OG0005706	2	0	2
OG0005707	2	0	2
OG0005708	2	0	2
OG0005709	2	0	2
OG0005710	2	0	2
OG0005711	2	0	2
OG0005712	2	0	2
OG0005713	2	0	2
OG0005714	2	0	2
OG0005715	2	0	2
OG0005716	2	0	2
OG0005717	1	1	2
OG0005718	2	0	2
OG0005719	2	0	2
OG0005720	2	0	2
OG0005721	2	0	2
OG0005722	2	0	2
OG0005723	2	0	2
OG0005724	2	0	2
OG0005725	2	0	2
OG0005726	1	1	2
OG0005727	2	0	2
OG0005728	2	0	2
OG0005729	2	0	2
OG0005730	2	0	2
OG0005731	2	0	2
OG0005732	2	0	2
OG0005733	2	0	2
OG0005734	2	0	2
OG0005735	2	0	2
OG0005736	1	1	2
OG0005737	1	1	2
OG0005738	2	0	2
OG0005739	2	0	2
OG0005740	2	0	2
OG0005741	2	0	2
OG0005742	2	0	2
OG0005743	2	0	2
OG0005744	2	0	2
OG0005745	2	0	2
OG0005746	2	0	2
OG0005747	2	0	2
OG0005748	2	0	2
OG0005749	2	0	2
OG0005750	2	0	2
OG0005751	2	0	2
OG0005752	2	0	2
OG0005753	2	0	2
OG0005754	2	0	2
OG0005755	1	1	2
OG0005756	2	0	2
OG0005757	2	0	2
OG0005758	2	0	2
OG0005759	2	0	2
OG0005760	2	0	2
OG0005761	2	0	2
OG0005762	2	0	2
OG0005763	2	0	2
OG0005764	2	0	2
OG0005765	2	0	2
OG0005766	2	0	2
OG0005767	1	1	2
OG0005768	2	0	2
OG0005769	2	0	2
OG0005770	2	0	2
OG0005771	2	0	2
OG0005772	2	0	2
OG0005773	2	0	2
OG0005774	2	0	2
OG0005775	2	0	2
OG0005776	1	1	2
OG0005777	2	0	2
OG0005778	2	0	2
OG0005779	2	0	2
OG0005780	2	0	2
OG0005781	2	0	2
OG0005782	2	0	2
OG0005783	2	0	2
OG0005784	2	0	2
OG0005785	2	0	2
OG0005786	2	0	2
OG0005787	2	0	2
OG0005788	2	0	2
OG0005789	2	0	2
OG0005790	2	0	2
OG0005791	2	0	2
OG0005792	2	0	2
OG0005793	2	0	2
OG0005794	2	0	2
OG0005795	2	0	2
OG0005796	2	0	2
OG0005797	2	0	2
OG0005798	2	0	2
OG0005799	2	0	2
OG0005800	2	0	2
OG0005801	2	0	2
OG0005802	2	0	2
OG0005803	2	0	2
OG0005804	2	0	2
OG0005805	2	0	2
